conversation_id_hash,message_timestamp,repository,artifact_kind,artifact_number,artifact_id,join_method,confidence,authorization_present,notes,caveat_ref
acf27d63d27a8471,,leray-hopf-notes,pr_review,83,4722090097,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,81,4720081174,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,81,4720110583,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,81,4720110721,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,80,4720015092,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,80,4720162862,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,61,4714669717,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710323039,time-and-context,medium,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710342978,time-and-context,medium,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710382219,exact-id,high,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710402128,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710402181,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T04:08:36+00:00,leray-hopf-notes,pr_review,59,4710577646,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4709999777,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710012072,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710012122,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710012183,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710105146,exact-id,high,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135372,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135426,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135516,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135616,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135674,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135746,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710135821,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:18:17+00:00,leray-hopf-notes,pr_review,58,4710164455,exact-id,high,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710177241,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710177350,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T03:03:01+00:00,leray-hopf-notes,pr_review,58,4710230775,time-and-context,medium,yes,mentions:3;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,57,4706195986,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,57,4706427066,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,57,4706427241,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,57,4706427420,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,57,4706427553,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709728382,exact-id,high,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709761093,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709761195,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709761425,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709761553,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-16T01:47:56+00:00,leray-hopf-notes,pr_review,57,4709860951,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4704987964,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4705009431,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4705069779,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4705105767,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4705106151,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T14:27:50+00:00,leray-hopf-notes,pr_review,55,4705106514,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T16:10:59+00:00,leray-hopf-notes,pr_review,55,4705995294,time-and-context,medium,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T16:10:59+00:00,leray-hopf-notes,pr_review,55,4705998441,time-and-context,medium,yes,alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704268932,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704295273,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704295602,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704295897,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704644173,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704670824,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704671180,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704671536,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2e1aa982692ee505,2026-07-15T12:59:13+00:00,leray-hopf-notes,pr_review,54,4704795857,time-and-context,medium,yes,mentions:2;alias:lean-pde-notes,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703115166,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703125560,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703382650,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703629150,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703658374,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703659155,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703681534,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703681695,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
